Point Number,RTC,RPM,Inj PW,Duty Cycle,CL Comp,Target AFR,AFR,Air Temp Enr,Coolant Enr,Coolant AFR Offset,Afterstart Enr,Current Learn,CL Status,Learn Status,Fuel Economy,Fuel Flow,MAP RoC,TPS RoC,Tuning Change,Estimated VE,Main Rev Limit,Rev Limit #1,Launch Retard,Ignition Timing,Knock Retard,Knock Level,Spark Pad2,IAC Position,Target Idle Speed,MAP,TPS,MAT,CTS,Baro,Battery,Oil Pressure,Fuel Pressure,Pedal Position,AC Kick,Fan #1,Fan #2,#2 Fuel Pump,AC Shutdown,TCC Lockup,Sensor Warning,Sensor Caution,Base Fuel lb/hr,Base Fuel VE,Base Timing,Base Target AFR,Base Ign Dwell,Vol Comp Ign Dwell,Inj End Angle,ECU Log Trigger,Timing vs Air,Timing vs Cool,Status 1,Status 2,Status 3,Status 4,Status 5,Status 6,Status 7,Status 8,Inj Driver #1 PPH,Inj Driver #2 PPH,Inj Driver #3 PPH,Inj Driver #4 PPH,Inj Driver #5 PPH,Inj Driver #6 PPH,Inj Driver #7 PPH,Inj Driver #8 PPH,Inj Driver #1 PW,Inj Driver #2 PW,Inj Driver #3 PW,Inj Driver #4 PW,Inj Driver #5 PW,Inj Driver #6 PW,Inj Driver #7 PW,Inj Driver #8 PW,Cyl #1 Fuel Cor,Cyl #2 Fuel Cor,Cyl #3 Fuel Cor,Cyl #4 Fuel Cor,Cyl #5 Fuel Cor,Cyl #6 Fuel Cor,Cyl #7 Fuel Cor,Cyl #8 Fuel Cor,Cyl #1 Timing Cor,Cyl #2 Timing Cor,Cyl #3 Timing Cor,Cyl #4 Timing Cor,Cyl #5 Timing Cor,Cyl #6 Timing Cor,Cyl #7 Timing Cor,Cyl #8 Timing Cor,DI Target FP,Boost PSIG,Staging Input #1,Staging Input #2,Staging Output,System Pad2,System Pad3,System Pad4,Boost Gear,Boost,Boost Speed,Boost Time,Target Boost,Trans Brake,Boost Scramble +,Boost Scramble -,Manual Boost Reset,Boost Solenoid Duty,Boost Safety,Boost Master Enbl,Boost Man Shift Inp,Boost Fill Sol DC,Boost Vent Sol DC,N2O Stage 1,GPO 1,N2O Enabled,N2O Input #1,N2O Lean Cutoff,N2O Rich Cutoff,N2O RPM Cutoff,N2O MAP Cutoff,N2O Dry Fuel #1,N2O Tmg Mod #1,N2O Timer #1,N20 Pad1,N20 Pad2,N20 Pad3,N20 Pad4,Gear,Speed,Line Pressure,Input Shaft Speed,Accum Pressure,TCC Duty Cycle,Line Temp,Trans Man US Input,Trans Man DS Input,Trans Auto/Man In,Trans Range Pos,Trans Pad 2,TB TPS #1,TB TPS #2,Pedal TPS #1,Pedal TPS #2,TB Position,Brake Pedal,DBW Pad2,Diag #1,Diag #2,Diag #3,Diag #4,Diag #5,Diag #6,Diag #7,Diag #8,Diag #9,Diag #10,Diag #11,Diag #12,Diag #13,Diag #14,Diag #15,Diag #16,Diag #17,Diag #18,Diag #19,Diag #20,AT Launch Input,AT Manual Reset,AT Gear,,,,,,,,,,,Input #1,Input #2,Input #3,Input #4,Input #5,Input #6,Input #7,Input #8,Input #9,Input #10,Input #11,Input #12,Input #13,Input #14,Input #15,Input #16,Input #17,Input #18,Input #19,Input #20,Output #1,Output #2,Output #3,Output #4,Output #5,Output #6,Output #7,Output #8,Output #9,Output #10,Output #11,Output #12,Output #13,Output #14,Output #15,Output #16,Output #17,Output #18,Output #19,Output #20
461,12.260000,4261.664551,6.911285,22.215229,-8.125377,13.704763,13.421987,99.264542,100.000000,0.000000,100.000000,-11.870516,1.000000,1.000000,1.474499,114.644806,0.000000,70.909645,0.000000,90.641144,0.000000,0.000000,0.000000,33.548676,0.000000,0.000000,0.000000,40.000000,700.000000,92.101135,48.482697,127.347847,199.831482,102.731575,14.046831,59.153645,41.294350,43.269585,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,137.389908,109.504555,33.475517,13.679521,4.500000,4.420926,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.319938,14.319938,14.319938,14.319938,14.319938,14.319938,14.319938,14.319938,6.886515,6.886515,6.850157,6.850157,6.850157,6.850157,6.850157,6.850157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.616905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.616905,0.000000,823.079285,0.000000,0.000000,0.000000,0.000000,0.000000,-100.000000,0.000000,1.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,27.264002,1.625359,3734.626953,0.000000,0.000000,181.267059,0.000000,0.000000,0.000000,1.000000,0.000000,2.536381,2.455754,2.443472,1.189776,49.748257,0.000000,0.000000,1000000.000000,0.000000,89.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1000001.000000,1000001.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
462,12.281000,4318.738281,7.012845,22.724073,-8.523793,13.599551,13.182692,99.269882,100.000000,0.000000,100.000000,-11.183587,1.000000,1.000000,1.454076,118.229660,0.000000,61.629150,0.000000,90.651581,0.000000,0.000000,0.000000,32.426647,0.000000,0.000000,0.000000,40.000000,700.000000,93.062874,50.588074,127.295090,199.805817,102.746674,14.030461,58.385532,41.250061,45.214016,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,143.424103,109.869484,31.940254,13.515027,4.500000,4.426084,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.839762,14.839762,14.839762,14.821674,14.821674,14.821674,14.821674,14.821674,7.033554,7.033554,7.033554,7.033554,7.033554,7.033554,7.033554,7.033554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.370522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.370522,0.000000,823.103455,0.000000,0.000000,0.000000,0.000000,0.000000,-100.000000,0.000000,1.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,27.780766,0.918386,3795.150391,0.000000,0.000000,181.250290,0.000000,0.000000,0.000000,1.000000,0.000000,2.471966,2.519780,2.491644,1.215636,51.500961,0.000000,0.000000,1000000.000000,0.000000,89.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1000001.000000,1000001.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
463,12.304000,4369.522461,7.012845,23.054976,-8.925876,13.502921,12.972360,99.274063,100.000000,0.000000,100.000000,-11.227401,1.000000,1.000000,1.457491,118.978439,0.000000,45.125286,0.000000,87.346626,0.000000,0.000000,0.000000,31.533552,0.000000,0.000000,0.000000,40.000000,700.000000,93.828384,52.129204,127.260651,199.803162,102.725624,14.031859,57.654762,41.198563,46.828938,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,148.451401,110.332474,30.870617,13.400423,4.500000,4.425643,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.297698,15.297698,15.297698,15.297698,15.297698,15.297698,15.297698,15.297698,7.160270,7.160270,7.188787,7.188787,7.188787,7.188787,7.188787,7.188787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.087577,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.087577,0.000000,823.127625,0.000000,0.000000,0.000000,0.000000,0.000000,-100.000000,0.000000,1.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,28.215845,0.000000,3856.562500,0.000000,0.000000,181.233444,0.000000,0.000000,0.000000,1.000000,0.000000,2.404819,2.585824,2.536371,1.234619,53.448013,0.000000,0.000000,1000000.000000,0.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1000001.000000,1000001.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
464,12.328000,4415.223633,7.105735,23.666224,-9.224193,13.314464,12.713499,99.279030,100.000000,0.000000,100.000000,-11.936769,1.000000,1.000000,1.442966,121.982475,0.000000,32.695663,0.000000,86.120705,0.000000,0.000000,0.000000,30.011328,0.000000,0.000000,0.000000,40.000000,700.000000,95.133148,53.869831,127.205330,199.841736,102.738594,14.037087,57.295113,41.177429,48.072403,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,152.416794,110.670319,30.061022,13.313681,4.500000,4.423995,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.287161,15.287161,15.287161,15.287161,15.375826,15.375826,15.375826,15.375826,7.116523,7.116523,7.116523,7.116523,7.116523,7.116523,7.116523,7.116523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.940677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.940677,0.000000,823.149780,0.000000,0.000000,0.000000,0.000000,0.000000,-100.000000,0.000000,1.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,28.702612,0.000000,3917.736816,0.000000,0.000000,181.347321,0.000000,0.000000,0.000000,1.000000,0.000000,2.354692,2.640202,2.569132,1.251666,54.744392,0.000000,0.000000,1000000.000000,0.000000,91.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1000001.000000,1000001.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
465,12.351000,4455.014160,7.163578,24.179893,-8.873798,13.200000,13.073788,99.281822,100.000000,0.000000,100.000000,-12.774450,1.000000,1.000000,1.434647,124.783730,0.000000,20.198435,0.000000,85.582184,0.000000,0.000000,0.000000,29.000000,0.000000,0.000000,0.000000,40.000000,700.000000,96.015282,55.258308,127.177200,199.820801,102.735077,14.036450,61.821968,41.135715,49.082367,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,157.943008,111.099113,29.000000,13.200000,4.500000,4.424196,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.608802,15.608802,15.608802,15.608802,15.608802,15.608802,15.608802,15.608802,7.149143,7.149143,7.142124,7.142124,7.142124,7.142124,7.142124,7.142124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.875546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.875546,0.000000,823.171936,0.000000,0.000000,0.000000,0.000000,0.000000,-100.000000,0.000000,1.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,29.238361,0.000000,3994.386475,0.000000,0.000000,181.241928,0.000000,0.000000,0.000000,1.000000,0.000000,2.312122,2.679872,2.593048,1.261201,55.919083,0.000000,0.000000,1000000.000000,0.000000,92.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1000001.000000,1000001.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
466,12.373000,4528.516602,7.138317,24.320580,-8.952144,13.200000,13.115004,99.285774,100.000000,0.000000,100.000000,-13.093200,1.000000,1.000000,1.454344,125.828552,0.000000,8.473413,0.000000,86.979759,0.000000,0.000000,0.000000,29.000000,0.000000,0.000000,0.000000,40.000000,700.000000,97.008942,56.195938,127.142616,199.798294,102.747726,14.014620,58.509274,41.098427,49.707752,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,161.397354,111.200493,29.000000,13.200000,4.500000,4.431087,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.626447,15.626447,15.626447,15.604576,15.604576,15.604576,15.604576,15.604576,7.073675,7.073675,7.073675,7.073675,7.073675,7.073675,7.073675,7.073675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.825042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.825042,0.000000,823.196106,0.000000,0.000000,0.000000,0.000000,0.000000,-100.000000,0.000000,1.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,29.657360,0.000000,4056.391113,0.000000,0.000000,181.262436,0.000000,0.000000,0.000000,1.000000,0.000000,2.283213,2.709893,2.610985,1.272560,56.670879,0.000000,0.000000,1000000.000000,0.000000,93.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1000001.000000,1000001.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
467,12.398000,4571.784668,7.185460,24.829235,-9.140710,13.200000,13.054147,99.288818,100.000000,0.000000,100.000000,-13.370739,1.000000,1.000000,1.444824,128.134750,0.000000,6.764956,0.000000,86.053383,0.000000,0.000000,0.000000,29.000000,0.000000,0.000000,0.000000,40.000000,700.000000,97.986809,56.985970,127.104202,199.810181,102.740334,14.039754,53.753948,41.091640,50.361595,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,165.003799,111.316849,29.000000,13.200000,4.500000,4.431263,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.945811,15.945811,15.945811,15.945811,15.945811,15.945811,15.945811,15.945811,7.137040,7.137040,7.102913,7.102913,7.102913,7.102913,7.102913,7.102913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.721723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.721723,0.000000,823.220276,0.000000,0.000000,0.000000,0.000000,0.000000,-100.000000,0.000000,1.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,30.097616,0.000000,4113.425293,0.000000,0.000000,181.297501,0.000000,0.000000,0.000000,1.000000,0.000000,2.250514,2.740986,2.625146,1.276887,57.652065,0.000000,0.000000,1000000.000000,0.000000,94.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1000001.000000,1000001.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
468,12.419000,4609.572266,7.159640,24.962805,-8.987406,13.200000,13.287275,99.291969,100.000000,0.000000,100.000000,-13.495243,1.000000,1.000000,1.457892,129.310104,0.000000,0.000000,0.000000,87.205948,0.000000,0.000000,0.000000,29.000000,0.000000,0.000000,0.000000,40.000000,700.000000,98.298286,57.948013,127.068321,199.819275,102.724663,14.025856,55.164921,41.072594,50.732651,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,167.087021,111.416130,29.000000,13.200000,4.500000,4.427537,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.164808,16.164808,16.164808,16.168200,16.168200,16.168200,16.168200,16.168200,7.160604,7.160604,7.160604,7.160604,7.160604,7.160604,7.160604,7.160604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.777593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.777593,0.000000,823.242432,0.000000,0.000000,0.000000,0.000000,0.000000,-100.000000,0.000000,1.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,30.598049,0.000000,4180.537109,0.000000,0.000000,181.278503,0.000000,0.000000,0.000000,1.000000,0.000000,2.230228,2.762699,2.654240,1.290581,58.114494,0.000000,0.000000,1000000.000000,0.000000,95.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1000001.000000,1000001.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
469,12.443000,4653.239746,7.196193,25.381845,-9.128585,13.200000,13.208129,99.294701,100.000000,0.000000,100.000000,-13.608956,1.000000,1.000000,1.463009,130.986572,0.000000,26.340546,0.000000,88.658279,0.000000,0.000000,0.000000,29.000000,0.000000,0.000000,0.000000,40.000000,700.000000,97.850014,58.167641,127.052078,199.816513,102.741997,13.978014,59.040485,41.036137,51.742477,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,168.586197,111.515778,29.000000,13.200000,4.500000,4.445365,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.505053,16.505053,16.505053,16.505053,16.505053,16.505053,16.505053,16.505053,7.232961,7.232961,7.276318,7.276318,7.276318,7.276318,7.276318,7.276318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.744342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.744342,0.000000,823.264587,0.000000,0.000000,0.000000,0.000000,0.000000,-100.000000,0.000000,1.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,31.069525,0.000000,4250.205078,0.000000,0.000000,181.335266,0.000000,0.000000,0.000000,1.000000,0.000000,2.216118,2.777567,2.715215,1.321117,58.509888,0.000000,0.000000,1000000.000000,0.000000,96.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1000001.000000,1000001.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
470,12.466000,4702.932129,7.335067,26.116852,-9.063329,13.200000,13.198623,99.297806,100.000000,0.000000,100.000000,-13.683819,1.000000,1.000000,1.437269,135.133835,0.000000,92.406219,0.000000,89.748299,0.000000,0.000000,0.000000,29.000000,0.000000,0.000000,0.000000,40.000000,700.000000,97.807480,59.048454,127.020790,199.820862,102.749084,13.976619,61.112469,41.025700,53.944374,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,170.629211,111.598083,29.000000,13.200000,4.500000,4.443135,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.205629,17.205629,17.205629,17.222713,17.222713,17.222713,17.222713,17.222713,7.449197,7.449197,7.449197,7.449197,7.449197,7.449197,7.449197,7.449197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.631339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.631339,0.000000,823.288757,0.000000,0.000000,0.000000,0.000000,0.000000,-100.000000,0.000000,1.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,31.494442,0.000000,4300.242188,0.000000,0.000000,181.316177,0.000000,0.000000,0.000000,1.000000,0.000000,2.138149,2.855448,2.835197,1.383612,60.636612,0.000000,0.000000,1000000.000000,0.000000,96.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1000001.000000,1000001.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
